movie_title,rating,genre,in_theaters_date,on_streaming_date,runtime_in_minutes,tomatometer_status,tomatometer_rating,tomatometer_count,audience_rating,audience_count,on_streaming_year,in_theaters_year
The Condemned,NR,Art House & International,2013-01-03,2013-06-05,80.0,Rotten,0.0,9.0,64.0,120.0,2013,2013.0
The Condemned,NR,Documentary,2013-01-03,2013-06-05,80.0,Rotten,0.0,9.0,64.0,120.0,2013,2013.0
The Condemned,NR,Mystery & Suspense,2013-01-03,2013-06-05,80.0,Rotten,0.0,9.0,64.0,120.0,2013,2013.0
The Condemned,NR,Special Interest,2013-01-03,2013-06-05,80.0,Rotten,0.0,9.0,64.0,120.0,2013,2013.0
The Confirmation,PG-13,Comedy,2016-03-18,2016-07-06,90.0,Fresh,90.0,31.0,57.0,857.0,2016,2016.0
The Conformist,R,Art House & International,1970-10-22,2006-05-12,115.0,Certified Fresh,98.0,55.0,91.0,8736.0,2006,1970.0
The Conformist,R,Drama,1970-10-22,2006-05-12,115.0,Certified Fresh,98.0,55.0,91.0,8736.0,2006,1970.0
The Congress,NR,Animation,2014-08-29,2014-02-12,122.0,Certified Fresh,73.0,105.0,53.0,7928.0,2014,2014.0
The Congress,NR,Science Fiction & Fantasy,2014-08-29,2014-02-12,122.0,Certified Fresh,73.0,105.0,53.0,7928.0,2014,2014.0
The Conjuring,R,Horror,2013-07-19,2013-10-22,112.0,Certified Fresh,85.0,218.0,83.0,158920.0,2013,2013.0
The Conjuring,R,Mystery & Suspense,2013-07-19,2013-10-22,112.0,Certified Fresh,85.0,218.0,83.0,158920.0,2013,2013.0
The Conjuring 2,R,Horror,2016-10-06,2016-09-13,133.0,Certified Fresh,80.0,246.0,81.0,54228.0,2016,2016.0
The Connection,R,Action & Adventure,2015-05-15,2015-09-29,135.0,Certified Fresh,79.0,71.0,71.0,1875.0,2015,2015.0
The Connection,R,Documentary,2015-05-15,2015-09-29,135.0,Certified Fresh,79.0,71.0,71.0,1875.0,2015,2015.0
The Connection,R,Mystery & Suspense,2015-05-15,2015-09-29,135.0,Certified Fresh,79.0,71.0,71.0,1875.0,2015,2015.0
The Conquest,NR,Drama,2011-11-11,2012-10-04,105.0,Fresh,77.0,31.0,50.0,812.0,2012,2011.0
The Conspiracy,R,Horror,2013-08-08,2014-03-25,85.0,Fresh,88.0,8.0,62.0,1323.0,2014,2013.0
The Conspiracy,R,Mystery & Suspense,2013-08-08,2014-03-25,85.0,Fresh,88.0,8.0,62.0,1323.0,2014,2013.0
The Conspirator,PG-13,Drama,2011-04-15,2011-08-16,122.0,Rotten,55.0,169.0,62.0,21174.0,2011,2011.0
The Counselor,R,Mystery & Suspense,2013-10-25,2014-11-02,117.0,Rotten,34.0,210.0,23.0,41399.0,2014,2013.0
The Counterfeiters,R,Drama,2007-10-02,2008-05-08,99.0,Certified Fresh,94.0,126.0,88.0,21289.0,2008,2007.0
The Courtship of Eddie's Father,NR,Classics,1963-03-27,2004-01-06,117.0,Fresh,60.0,5.0,67.0,1770.0,2004,1963.0
The Courtship of Eddie's Father,NR,Comedy,1963-03-27,2004-01-06,117.0,Fresh,60.0,5.0,67.0,1770.0,2004,1963.0
The Courtship of Eddie's Father,NR,Drama,1963-03-27,2004-01-06,117.0,Fresh,60.0,5.0,67.0,1770.0,2004,1963.0
The Courtship of Eddie's Father,NR,Kids & Family,1963-03-27,2004-01-06,117.0,Fresh,60.0,5.0,67.0,1770.0,2004,1963.0
The Crash (Jekyll Island),R,Mystery & Suspense,2017-01-13,2017-02-14,84.0,Rotten,17.0,12.0,72.0,277.0,2017,2017.0
The Crash Reel,G,Documentary,2013-12-13,2013-12-17,109.0,Certified Fresh,96.0,46.0,94.0,2103.0,2013,2013.0
The Crash Reel,G,Sports & Fitness,2013-12-13,2013-12-17,109.0,Certified Fresh,96.0,46.0,94.0,2103.0,2013,2013.0
The Creeping Garden,NR,Documentary,2015-09-30,2017-03-28,81.0,Fresh,95.0,20.0,60.0,271.0,2017,2015.0
The Crocodile Hunter: Collision Course,PG,Action & Adventure,2002-12-07,2002-12-17,90.0,Rotten,53.0,83.0,44.0,43919.0,2002,2002.0
The Crocodile Hunter: Collision Course,PG,Comedy,2002-12-07,2002-12-17,90.0,Rotten,53.0,83.0,44.0,43919.0,2002,2002.0
The Crocodile Hunter: Collision Course,PG,Kids & Family,2002-12-07,2002-12-17,90.0,Rotten,53.0,83.0,44.0,43919.0,2002,2002.0
The Crocodile Hunter: Collision Course,PG,Special Interest,2002-12-07,2002-12-17,90.0,Rotten,53.0,83.0,44.0,43919.0,2002,2002.0
The Crow: Wicked Prayer,R,Action & Adventure,2005-03-06,2005-07-19,99.0,Rotten,0.0,6.0,35.0,21997.0,2005,2005.0
The Crow: Wicked Prayer,R,Mystery & Suspense,2005-03-06,2005-07-19,99.0,Rotten,0.0,6.0,35.0,21997.0,2005,2005.0
The Crucifixion,R,Horror,,2017-05-12,90.0,Rotten,6.0,16.0,24.0,192.0,2017,
The Cup,PG,Art House & International,2012-11-05,2012-01-11,96.0,Rotten,28.0,25.0,46.0,2607.0,2012,2012.0
The Cup,PG,Drama,2012-11-05,2012-01-11,96.0,Rotten,28.0,25.0,46.0,2607.0,2012,2012.0
The Cup,G,Art House & International,1999-08-29,2000-09-26,94.0,Fresh,85.0,33.0,86.0,884.0,2000,1999.0
The Cup,G,Comedy,1999-08-29,2000-09-26,94.0,Fresh,85.0,33.0,86.0,884.0,2000,1999.0
The Cup,G,Drama,1999-08-29,2000-09-26,94.0,Fresh,85.0,33.0,86.0,884.0,2000,1999.0
The Cured,R,Drama,2018-02-23,2018-03-07,96.0,Fresh,68.0,62.0,45.0,487.0,2018,2018.0
The Cured,R,Horror,2018-02-23,2018-03-07,96.0,Fresh,68.0,62.0,45.0,487.0,2018,2018.0
The Curse of La Llorona,R,Horror,2019-04-19,2019-07-16,93.0,Rotten,29.0,176.0,41.0,1611.0,2019,2019.0
The Curse of Sleeping Beauty,NR,Mystery & Suspense,2016-05-13,2016-05-17,89.0,Rotten,15.0,13.0,33.0,397.0,2016,2016.0
The Curse Of The Gothic Symphony,NR,Documentary,,2014-04-14,82.0,Fresh,100.0,5.0,67.0,7.0,2014,
The Curse Of The Gothic Symphony,NR,Musical & Performing Arts,,2014-04-14,82.0,Fresh,100.0,5.0,67.0,7.0,2014,
The Curse Of The Gothic Symphony,NR,Special Interest,,2014-04-14,82.0,Fresh,100.0,5.0,67.0,7.0,2014,
The Damned,R,Horror,2014-08-29,2015-05-01,87.0,Rotten,8.0,12.0,18.0,452.0,2015,2014.0
The Damned,R,Mystery & Suspense,2014-08-29,2015-05-01,87.0,Rotten,8.0,12.0,18.0,452.0,2015,2014.0
The Damned: Don't You Wish That We Were Dead,NR,Documentary,,2016-05-20,110.0,Fresh,100.0,12.0,61.0,197.0,2016,
The Danish Girl,R,Drama,2015-11-27,2016-01-03,120.0,Fresh,68.0,237.0,72.0,27301.0,2016,2015.0
The Dark,NR,Art House & International,2018-10-26,2019-01-15,94.0,Fresh,87.0,23.0,56.0,470.0,2019,2018.0
The Dark,NR,Horror,2018-10-26,2019-01-15,94.0,Fresh,87.0,23.0,56.0,470.0,2019,2018.0
The Dark Horse,R,Art House & International,2016-01-04,2016-12-07,124.0,Certified Fresh,97.0,64.0,77.0,6025.0,2016,2016.0
The Dark Horse,R,Drama,2016-01-04,2016-12-07,124.0,Certified Fresh,97.0,64.0,77.0,6025.0,2016,2016.0
The Dark Knight,PG-13,Action & Adventure,2008-07-18,2008-09-12,152.0,Certified Fresh,94.0,335.0,94.0,1831566.0,2008,2008.0
The Dark Knight,PG-13,Drama,2008-07-18,2008-09-12,152.0,Certified Fresh,94.0,335.0,94.0,1831566.0,2008,2008.0
The Dark Knight,PG-13,Science Fiction & Fantasy,2008-07-18,2008-09-12,152.0,Certified Fresh,94.0,335.0,94.0,1831566.0,2008,2008.0
The Dark Knight Rises,PG-13,Action & Adventure,2012-07-20,2012-03-12,165.0,Certified Fresh,87.0,360.0,90.0,1210957.0,2012,2012.0
The Dark Knight Rises,PG-13,Drama,2012-07-20,2012-03-12,165.0,Certified Fresh,87.0,360.0,90.0,1210957.0,2012,2012.0
The Dark Knight Rises,PG-13,Mystery & Suspense,2012-07-20,2012-03-12,165.0,Certified Fresh,87.0,360.0,90.0,1210957.0,2012,2012.0
The Dark Tapes,NR,Horror,,2017-04-18,98.0,Fresh,89.0,9.0,57.0,435.0,2017,
The Dark Tower,PG-13,Horror,2017-04-08,2017-10-31,,Rotten,16.0,265.0,45.0,41711.0,2017,2017.0
The Dark Tower,PG-13,Science Fiction & Fantasy,2017-04-08,2017-10-31,,Rotten,16.0,265.0,45.0,41711.0,2017,2017.0
The Dark Tower,PG-13,Western,2017-04-08,2017-10-31,,Rotten,16.0,265.0,45.0,41711.0,2017,2017.0
The Darkest Hour,PG-13,Action & Adventure,2011-12-25,2012-10-04,89.0,Rotten,12.0,59.0,25.0,29630.0,2012,2011.0
The Darkest Hour,PG-13,Horror,2011-12-25,2012-10-04,89.0,Rotten,12.0,59.0,25.0,29630.0,2012,2011.0
The Darkest Hour,PG-13,Mystery & Suspense,2011-12-25,2012-10-04,89.0,Rotten,12.0,59.0,25.0,29630.0,2012,2011.0
The Darkest Hour,PG-13,Science Fiction & Fantasy,2011-12-25,2012-10-04,89.0,Rotten,12.0,59.0,25.0,29630.0,2012,2011.0
The Darkest Minds,PG-13,Mystery & Suspense,2018-03-08,2018-10-30,105.0,Rotten,16.0,134.0,73.0,2656.0,2018,2018.0
The Darkest Minds,PG-13,Science Fiction & Fantasy,2018-03-08,2018-10-30,105.0,Rotten,16.0,134.0,73.0,2656.0,2018,2018.0
The Darkness,PG-13,Horror,2016-05-13,2016-06-09,92.0,Rotten,3.0,32.0,19.0,6668.0,2016,2016.0
The Day He Arrives,NR,Comedy,2012-04-20,2012-06-11,79.0,Fresh,95.0,20.0,68.0,474.0,2012,2012.0
The Day He Arrives,NR,Drama,2012-04-20,2012-06-11,79.0,Fresh,95.0,20.0,68.0,474.0,2012,2012.0
The Day Shall Come,NR,Comedy,2019-09-27,2019-09-27,88.0,Fresh,65.0,84.0,59.0,49.0,2019,2019.0
The Day the Earth Caught Fire,NR,Drama,1962-03-15,2001-12-06,100.0,Fresh,78.0,9.0,84.0,2714.0,2001,1962.0
The Day the Earth Caught Fire,NR,Science Fiction & Fantasy,1962-03-15,2001-12-06,100.0,Fresh,78.0,9.0,84.0,2714.0,2001,1962.0
The Day the Earth Caught Fire,NR,Romance,1962-03-15,2001-12-06,100.0,Fresh,78.0,9.0,84.0,2714.0,2001,1962.0
The Dead,PG,Art House & International,1987-12-17,2006-10-04,82.0,Fresh,93.0,28.0,78.0,2810.0,2006,1987.0
The Dead,PG,Drama,1987-12-17,2006-10-04,82.0,Fresh,93.0,28.0,78.0,2810.0,2006,1987.0
The Dead,R,Cult Movies,2011-07-10,2012-02-14,104.0,Fresh,70.0,20.0,46.0,1495.0,2012,2011.0
The Dead,R,Horror,2011-07-10,2012-02-14,104.0,Fresh,70.0,20.0,46.0,1495.0,2012,2011.0
The Dead Center,NR,Mystery & Suspense,2019-11-10,2019-11-10,93.0,Fresh,100.0,15.0,48.0,28.0,2019,2019.0
The Dead Don't Die,R,Comedy,2019-06-14,2019-03-09,103.0,Rotten,56.0,270.0,38.0,1783.0,2019,2019.0
The Dead Don't Die,R,Horror,2019-06-14,2019-03-09,103.0,Rotten,56.0,270.0,38.0,1783.0,2019,2019.0
The Dead Lands,R,Action & Adventure,2015-04-17,2015-03-08,104.0,Fresh,68.0,50.0,57.0,1217.0,2015,2015.0
The Deal,R,Drama,2005-06-17,2005-08-16,107.0,Rotten,21.0,34.0,18.0,349.0,2005,2005.0
The Deal,R,Mystery & Suspense,2005-06-17,2005-08-16,107.0,Rotten,21.0,34.0,18.0,349.0,2005,2005.0
The Death and Life of Marsha P. Johnson,NR,Documentary,2017-06-10,2017-06-10,105.0,Fresh,96.0,28.0,72.0,181.0,2017,2017.0
The Death of Dick Long,R,Comedy,2019-09-27,2019-08-10,100.0,Certified Fresh,75.0,73.0,86.0,7.0,2019,2019.0
The Death of Dick Long,R,Science Fiction & Fantasy,2019-09-27,2019-08-10,100.0,Certified Fresh,75.0,73.0,86.0,7.0,2019,2019.0
The Death of Mr. Lazarescu,R,Art House & International,2006-04-26,2006-12-09,153.0,Certified Fresh,93.0,75.0,82.0,4917.0,2006,2006.0
The Death of Mr. Lazarescu,R,Comedy,2006-04-26,2006-12-09,153.0,Certified Fresh,93.0,75.0,82.0,4917.0,2006,2006.0
The Death of Mr. Lazarescu,R,Drama,2006-04-26,2006-12-09,153.0,Certified Fresh,93.0,75.0,82.0,4917.0,2006,2006.0
The Death of Stalin,R,Comedy,2018-09-03,2018-06-19,107.0,Certified Fresh,96.0,239.0,77.0,6061.0,2018,2018.0
The Death of Stalin,R,Drama,2018-09-03,2018-06-19,107.0,Certified Fresh,96.0,239.0,77.0,6061.0,2018,2018.0
The Death of Superman,PG-13,Action & Adventure,,2018-02-10,72.0,Fresh,92.0,13.0,86.0,383.0,2018,
The Death of Superman,PG-13,Animation,,2018-02-10,72.0,Fresh,92.0,13.0,86.0,383.0,2018,
The Debt (Oliver's Deal),NR,Drama,2016-08-07,2016-08-07,99.0,Rotten,44.0,9.0,47.0,118.0,2016,2016.0
The Debt (Oliver's Deal),NR,Mystery & Suspense,2016-08-07,2016-08-07,99.0,Rotten,44.0,9.0,47.0,118.0,2016,2016.0
The Debt Collector,NR,Action & Adventure,,2018-05-06,97.0,Fresh,80.0,5.0,48.0,61.0,2018,
The Decent One,NR,Documentary,2014-01-10,2015-03-30,96.0,Fresh,70.0,30.0,44.0,205.0,2015,2014.0
The Decline of Western Civilization,R,Documentary,1981-01-07,2016-04-03,100.0,Fresh,100.0,21.0,85.0,2669.0,2016,1981.0
The Decline of Western Civilization,R,Musical & Performing Arts,1981-01-07,2016-04-03,100.0,Fresh,100.0,21.0,85.0,2669.0,2016,1981.0
The Decline of Western Civilization,R,Special Interest,1981-01-07,2016-04-03,100.0,Fresh,100.0,21.0,85.0,2669.0,2016,1981.0
The Decoy Bride,PG,Art House & International,2012-09-03,2012-06-26,89.0,Rotten,23.0,22.0,51.0,1692.0,2012,2012.0
The Decoy Bride,PG,Comedy,2012-09-03,2012-06-26,89.0,Rotten,23.0,22.0,51.0,1692.0,2012,2012.0
The Decoy Bride,PG,Drama,2012-09-03,2012-06-26,89.0,Rotten,23.0,22.0,51.0,1692.0,2012,2012.0
The Decoy Bride,PG,Romance,2012-09-03,2012-06-26,89.0,Rotten,23.0,22.0,51.0,1692.0,2012,2012.0
The Deep,NR,Drama,,2013-12-08,95.0,Fresh,94.0,31.0,64.0,379.0,2013,
The Deep,NR,Kids & Family,,2013-12-08,95.0,Fresh,94.0,31.0,64.0,379.0,2013,
The Deep Blue Sea,R,Drama,2012-03-23,2012-07-24,98.0,Certified Fresh,80.0,140.0,52.0,21116.0,2012,2012.0
The Deep Blue Sea,R,Romance,2012-03-23,2012-07-24,98.0,Certified Fresh,80.0,140.0,52.0,21116.0,2012,2012.0
The Deer Hunter,R,Cult Movies,1978-08-12,2005-06-09,183.0,Certified Fresh,94.0,68.0,92.0,103330.0,2005,1978.0
The Deer Hunter,R,Drama,1978-08-12,2005-06-09,183.0,Certified Fresh,94.0,68.0,92.0,103330.0,2005,1978.0
The Delinquent Season,NR,Drama,2018-09-11,2018-09-11,104.0,Fresh,70.0,10.0,72.0,72.0,2018,2018.0
The Den,R,Horror,2014-03-14,2014-07-28,81.0,Fresh,76.0,21.0,52.0,1518.0,2014,2014.0
The Den,R,Mystery & Suspense,2014-03-14,2014-07-28,81.0,Fresh,76.0,21.0,52.0,1518.0,2014,2014.0
The Descendants,R,Comedy,2011-11-18,2012-03-13,115.0,Certified Fresh,89.0,256.0,79.0,69911.0,2012,2011.0
The Descendants,R,Drama,2011-11-18,2012-03-13,115.0,Certified Fresh,89.0,256.0,79.0,69911.0,2012,2011.0
The Descent 2,R,Action & Adventure,2009-08-24,2010-04-27,93.0,Rotten,57.0,37.0,34.0,20546.0,2010,2009.0
The Descent 2,R,Horror,2009-08-24,2010-04-27,93.0,Rotten,57.0,37.0,34.0,20546.0,2010,2009.0
The Descent 2,R,Mystery & Suspense,2009-08-24,2010-04-27,93.0,Rotten,57.0,37.0,34.0,20546.0,2010,2009.0
The Details,R,Comedy,2012-02-11,2013-04-30,91.0,Rotten,46.0,35.0,34.0,6435.0,2013,2012.0
The Devil and Daniel Webster,NR,Classics,1941-10-29,2003-09-30,106.0,Fresh,100.0,18.0,84.0,1975.0,2003,1941.0
The Devil and Daniel Webster,NR,Drama,1941-10-29,2003-09-30,106.0,Fresh,100.0,18.0,84.0,1975.0,2003,1941.0
The Devil and Daniel Webster,NR,Science Fiction & Fantasy,1941-10-29,2003-09-30,106.0,Fresh,100.0,18.0,84.0,1975.0,2003,1941.0
The Devil Bat,PG-13,Classics,1940-12-13,2002-06-18,67.0,Rotten,58.0,12.0,31.0,2050.0,2002,1940.0
The Devil Bat,PG-13,Horror,1940-12-13,2002-06-18,67.0,Rotten,58.0,12.0,31.0,2050.0,2002,1940.0
The Devil Bat,PG-13,Mystery & Suspense,1940-12-13,2002-06-18,67.0,Rotten,58.0,12.0,31.0,2050.0,2002,1940.0
The Devil Bat,PG-13,Science Fiction & Fantasy,1940-12-13,2002-06-18,67.0,Rotten,58.0,12.0,31.0,2050.0,2002,1940.0
The Devil Inside,R,Horror,2012-06-01,2012-05-15,83.0,Rotten,6.0,87.0,22.0,45172.0,2012,2012.0
The Devil We Know,NR,Documentary,,2018-10-16,88.0,Fresh,100.0,6.0,89.0,126.0,2018,
The Devil Wears Prada,PG-13,Comedy,2006-06-30,2006-12-12,110.0,Certified Fresh,75.0,193.0,76.0,571693.0,2006,2006.0
The Devil Wears Prada,PG-13,Drama,2006-06-30,2006-12-12,110.0,Certified Fresh,75.0,193.0,76.0,571693.0,2006,2006.0
The Devil's Candy,NR,Drama,2017-03-17,2017-09-19,80.0,Certified Fresh,92.0,50.0,64.0,5594.0,2017,2017.0
The Devil's Candy,NR,Horror,2017-03-17,2017-09-19,80.0,Certified Fresh,92.0,50.0,64.0,5594.0,2017,2017.0
The Devil's Doorway,NR,Horror,2018-07-13,2018-07-13,77.0,Fresh,78.0,23.0,45.0,221.0,2018,2018.0
The Devil's Double,R,Action & Adventure,2011-07-29,2011-11-22,108.0,Rotten,55.0,100.0,64.0,13970.0,2011,2011.0
The Devil's Double,R,Drama,2011-07-29,2011-11-22,108.0,Rotten,55.0,100.0,64.0,13970.0,2011,2011.0
The Devil's Double,R,Mystery & Suspense,2011-07-29,2011-11-22,108.0,Rotten,55.0,100.0,64.0,13970.0,2011,2011.0
The Devil's Miner,NR,Art House & International,2006-03-17,2006-05-23,82.0,Fresh,93.0,27.0,85.0,661.0,2006,2006.0
The Devil's Miner,NR,Documentary,2006-03-17,2006-05-23,82.0,Fresh,93.0,27.0,85.0,661.0,2006,2006.0
The Devil's Miner,NR,Musical & Performing Arts,2006-03-17,2006-05-23,82.0,Fresh,93.0,27.0,85.0,661.0,2006,2006.0
The Devil's Miner,NR,Special Interest,2006-03-17,2006-05-23,82.0,Fresh,93.0,27.0,85.0,661.0,2006,2006.0
The Devil's Playground,NR,Drama,,2002-03-12,107.0,Fresh,100.0,7.0,71.0,575.0,2002,
The Devil's Rock,NR,Action & Adventure,2012-02-14,2012-02-13,82.0,Rotten,56.0,9.0,35.0,386.0,2012,2012.0
The Devil's Rock,NR,Art House & International,2012-02-14,2012-02-13,82.0,Rotten,56.0,9.0,35.0,386.0,2012,2012.0
The Devil's Rock,NR,Drama,2012-02-14,2012-02-13,82.0,Rotten,56.0,9.0,35.0,386.0,2012,2012.0
The Devil's Rock,NR,Horror,2012-02-14,2012-02-13,82.0,Rotten,56.0,9.0,35.0,386.0,2012,2012.0
The Devil's Rock,NR,Science Fiction & Fantasy,2012-02-14,2012-02-13,82.0,Rotten,56.0,9.0,35.0,386.0,2012,2012.0
The Devil's Violinist,R,Drama,2015-01-30,2015-04-27,123.0,Rotten,31.0,13.0,44.0,274.0,2015,2015.0
The Diabolical,NR,Horror,2015-10-16,2015-03-11,86.0,Rotten,40.0,10.0,19.0,438.0,2015,2015.0
The Diabolical,NR,Mystery & Suspense,2015-10-16,2015-03-11,86.0,Rotten,40.0,10.0,19.0,438.0,2015,2015.0
The Diabolical,NR,Science Fiction & Fantasy,2015-10-16,2015-03-11,86.0,Rotten,40.0,10.0,19.0,438.0,2015,2015.0
The Diary Of A Teenage Girl,R,Drama,2015-07-08,2016-01-19,102.0,Certified Fresh,94.0,161.0,73.0,11971.0,2016,2015.0
The Dictator,R,Comedy,2012-05-16,2012-08-21,83.0,Rotten,57.0,219.0,44.0,167343.0,2012,2012.0
The Dilemma,PG-13,Comedy,2011-01-14,2011-03-05,110.0,Rotten,24.0,161.0,29.0,56484.0,2011,2011.0
The Dinner,R,Drama,2017-05-05,2017-08-08,120.0,Rotten,46.0,140.0,16.0,1787.0,2017,2017.0
The Dinner,R,Mystery & Suspense,2017-05-05,2017-08-08,120.0,Rotten,46.0,140.0,16.0,1787.0,2017,2017.0
The Dinosaur Project,PG-13,Action & Adventure,2012-10-08,2013-02-25,83.0,Rotten,29.0,14.0,20.0,535.0,2013,2012.0
The Dinosaur Project,PG-13,Science Fiction & Fantasy,2012-10-08,2013-02-25,83.0,Rotten,29.0,14.0,20.0,535.0,2013,2012.0
The Dirt,NR,Drama,,2019-03-22,108.0,Rotten,39.0,70.0,95.0,6493.0,2019,
The Disappearance of Eleanor Rigby: Them,R,Drama,2014-12-09,2015-03-02,123.0,Fresh,66.0,90.0,52.0,8421.0,2015,2014.0
The Disappointments Room,R,Horror,2016-09-09,2016-12-20,100.0,Rotten,0.0,25.0,17.0,3406.0,2016,2016.0
The Disappointments Room,R,Mystery & Suspense,2016-09-09,2016-12-20,100.0,Rotten,0.0,25.0,17.0,3406.0,2016,2016.0
The Disaster Artist,R,Comedy,2017-08-12,2018-03-13,104.0,Certified Fresh,91.0,330.0,86.0,14850.0,2018,2017.0
The Discovery,NR,Drama,,2017-03-31,101.0,Rotten,45.0,60.0,44.0,1249.0,2017,
The Discovery,NR,Science Fiction & Fantasy,,2017-03-31,101.0,Rotten,45.0,60.0,44.0,1249.0,2017,
The Discovery,NR,Romance,,2017-03-31,101.0,Rotten,45.0,60.0,44.0,1249.0,2017,
The Dish & The Spoon,R,Comedy,2012-10-02,2012-12-03,92.0,Rotten,58.0,12.0,51.0,228.0,2012,2012.0
The Dish & The Spoon,R,Drama,2012-10-02,2012-12-03,92.0,Rotten,58.0,12.0,51.0,228.0,2012,2012.0
The Dish & The Spoon,R,Romance,2012-10-02,2012-12-03,92.0,Rotten,58.0,12.0,51.0,228.0,2012,2012.0
The Divergent Series: Allegiant,PG-13,Action & Adventure,2016-03-18,2016-12-07,120.0,Rotten,11.0,188.0,41.0,41704.0,2016,2016.0
The Divergent Series: Allegiant,PG-13,Science Fiction & Fantasy,2016-03-18,2016-12-07,120.0,Rotten,11.0,188.0,41.0,41704.0,2016,2016.0
The Divergent Series: Allegiant,PG-13,Romance,2016-03-18,2016-12-07,120.0,Rotten,11.0,188.0,41.0,41704.0,2016,2016.0
The Divide,R,Action & Adventure,2012-01-13,2012-04-17,121.0,Rotten,25.0,55.0,38.0,6221.0,2012,2012.0
The Divide,R,Drama,2012-01-13,2012-04-17,121.0,Rotten,25.0,55.0,38.0,6221.0,2012,2012.0
The Divide,R,Mystery & Suspense,2012-01-13,2012-04-17,121.0,Rotten,25.0,55.0,38.0,6221.0,2012,2012.0
The Divine Order (Die göttliche Ordnung),NR,Art House & International,2017-10-27,2018-03-20,96.0,Certified Fresh,84.0,51.0,64.0,111.0,2018,2017.0
The Divine Order (Die göttliche Ordnung),NR,Drama,2017-10-27,2018-03-20,96.0,Certified Fresh,84.0,51.0,64.0,111.0,2018,2017.0
The Diving Bell and the Butterfly,PG-13,Drama,2007-11-30,2008-04-29,112.0,Certified Fresh,94.0,171.0,92.0,149978.0,2008,2007.0
The Do-Deca-Pentathlon,R,Comedy,2012-06-07,2012-09-18,76.0,Fresh,74.0,39.0,54.0,1911.0,2012,2012.0
The Dog,NR,Documentary,2014-08-08,2014-04-11,101.0,Certified Fresh,91.0,58.0,69.0,872.0,2014,2014.0
The Dog,NR,Drama,2014-08-08,2014-04-11,101.0,Certified Fresh,91.0,58.0,69.0,872.0,2014,2014.0
The Dog Lover,PG,Drama,2016-08-07,2016-05-07,101.0,Rotten,22.0,9.0,51.0,133.0,2016,2016.0
The Dogs of War,R,Action & Adventure,1980-01-06,2001-11-20,104.0,Fresh,67.0,18.0,52.0,5407.0,2001,1980.0
The Dogs of War,R,Art House & International,1980-01-06,2001-11-20,104.0,Fresh,67.0,18.0,52.0,5407.0,2001,1980.0
The Dogs of War,R,Drama,1980-01-06,2001-11-20,104.0,Fresh,67.0,18.0,52.0,5407.0,2001,1980.0
The Domestics,R,Mystery & Suspense,2018-06-28,2018-11-20,95.0,Fresh,100.0,5.0,48.0,474.0,2018,2018.0
The Doorman,NR,Comedy,2008-07-18,2008-01-12,79.0,Rotten,22.0,18.0,50.0,369.0,2008,2008.0
The Double,PG-13,Drama,2011-10-28,2012-01-31,98.0,Rotten,21.0,52.0,33.0,5528.0,2012,2011.0
The Double,PG-13,Mystery & Suspense,2011-10-28,2012-01-31,98.0,Rotten,21.0,52.0,33.0,5528.0,2012,2011.0
The Double,R,Comedy,2014-09-05,2014-08-25,93.0,Certified Fresh,83.0,131.0,59.0,18363.0,2014,2014.0
The Dresser,NR,Art House & International,2015-10-31,2016-12-07,120.0,Fresh,100.0,14.0,60.0,402.0,2016,2015.0
The Dresser,NR,Drama,2015-10-31,2016-12-07,120.0,Fresh,100.0,14.0,60.0,402.0,2016,2015.0
The Dresser,NR,Television,2015-10-31,2016-12-07,120.0,Fresh,100.0,14.0,60.0,402.0,2016,2015.0
The Dressmaker,R,Drama,2016-09-23,2016-12-27,118.0,Rotten,56.0,133.0,66.0,9887.0,2016,2016.0
The Driller Killer,R,Drama,1979-01-01,1999-12-21,90.0,Fresh,69.0,13.0,33.0,5185.0,1999,1979.0
The Driller Killer,R,Horror,1979-01-01,1999-12-21,90.0,Fresh,69.0,13.0,33.0,5185.0,1999,1979.0
The Driller Killer,R,Mystery & Suspense,1979-01-01,1999-12-21,90.0,Fresh,69.0,13.0,33.0,5185.0,1999,1979.0
The Drop,R,Drama,2014-12-09,2015-01-20,106.0,Certified Fresh,89.0,196.0,76.0,34435.0,2015,2014.0
The Drowning,NR,Drama,2017-10-05,2017-01-08,95.0,Rotten,50.0,14.0,15.0,146.0,2017,2017.0
The Duel,R,Drama,2016-06-24,2016-06-24,110.0,Rotten,26.0,19.0,30.0,1122.0,2016,2016.0
The Duel,R,Western,2016-06-24,2016-06-24,110.0,Rotten,26.0,19.0,30.0,1122.0,2016,2016.0
The Duelist (Duelyant),R,Action & Adventure,2016-02-12,2017-04-18,110.0,Rotten,43.0,14.0,65.0,106.0,2017,2016.0
The Duelist (Duelyant),R,Drama,2016-02-12,2017-04-18,110.0,Rotten,43.0,14.0,65.0,106.0,2017,2016.0
The DUFF,PG-13,Comedy,2015-02-20,2015-09-06,100.0,Fresh,72.0,118.0,66.0,38213.0,2015,2015.0
The Duke Is Tops,NR,Musical & Performing Arts,1938-01-09,2007-06-27,80.0,Fresh,60.0,5.0,75.0,30.0,2007,1938.0
The Duke Of Burgundy,NR,Drama,2015-01-23,2015-04-27,106.0,Certified Fresh,94.0,101.0,65.0,3536.0,2015,2015.0
The Duke Of Burgundy,NR,Romance,2015-01-23,2015-04-27,106.0,Certified Fresh,94.0,101.0,65.0,3536.0,2015,2015.0
